year,month,day,title,director,cast,genre,href,budget,box_office,gender_1,gender_2,gender_3,gender_4,gender_5,gender_director
2014,3,13,Fobia Malam Pertama,Murali Abdullah,"Julia Perez, Azad Jasmin, Shafnida Shyuhaimi",Comedy / Romance / Drama,,3939592,3677318,Male,Female,Male,Female,Male,Male
2014,3,20,Mokissu,Tai Min Hwee,"Danny Koo, Yumi Wong SK, Lilian Wenwen, Penny Tai",Comedy,,1346590,958760,Male,Female,Female,Female,Male,Female
2014,3,20,Zombi Kilang Biskut,Mamat Khalid,"Awie, Eina Azman, Usop Wilcha, Sofi Jikan",Horror / Comedy,,7694928,1506154,Female,Female,Female,,Female,Male
2014,3,27,In The Dark,Yeo Joon Han,"Jennifer Poh, Wang Po Chieh, Candy Lee",Thriller / Horror / Drama / Romance,,7402266,4148522,Female,Male,Male,Male,,Male
2014,3,27,"Lu, Gua Bro!",Ismail Bob Hasim,"Zalif Sidek, Epy Kodiang, Nina Iskandar, Rahim Sepahtu, Hamid Gurkha",Comedy / Drama,,4657795,1189719,Male,Female,Male,Female,,Female
2014,4,3,Apokalips X,Mamat Khalid,"Farid Kamil, Jehan Miskin, Peter Davis, Zoee Tan, Vassan, Adam AF, Iqram Dinzly, Pekin Ibrahim, Miera Leyana, Dazrin Kamarudin, Nur Hazwani, XY Zakaria, Zappa Khalid, Amen Khalid, Azwan Kaswi, Dayana Anak Wayang & Pyan Habib",Action / Science Fiction,,4299177,588415,Male,Male,Male,Female,Female,Female
2014,4,17,Pintu Neraka,CKW,"Raffi Khan, Jefri Jefrizal, Sherie Merlis, Bront Palarae, Sahronizam Noor, Namron",Horror / Action,,6021289,6136790,Male,Female,Female,Female,Female,Female
2014,4,24,Sniper,Pierre Andre,"Pablo Amirul, Mikail Andre, Fadlan Hazim, Nina Iskandar",Action,,8381324,4942643,Male,Female,Female,,,Female
2014,5,1,Bahaya Cinta,Yusof Kelana,"Adam, Han Dan, Nguyen Duc Hung, Dewi Amanda, Loung Thi Giang, Jalaluddin Hassan",Drama / Romance / Thriller,,9629685,8692732,Female,Female,Female,Male,Male,Female
2014,5,8,Cara Mengundang Hantu,M. Subash Abdullah,"Ruminah Sidek, Imuda, Mak Jah, Mariani",Horror / Family,,7023151,4805673,Male,Male,Female,Female,Female,Male
2014,5,15,Ia Wujud,Dharma Aizat,"Your, Annam, Tommy, Amad, Arif Adam, Zakaria Zahid, Ahmad Syafiq",Horror,,4615326,7353314,Female,Female,Male,Female,Female,Male
2014,5,22,Super Stone,Lai Kim Koon,"William Sun, Tung Yew Ngai, Wilson Tin, Brendan Yuen, Candy Lim",Comedy / Crime,,7560668,1082669,Female,Female,Female,Female,,Male
2014,5,22,Awak Nak Kahwin Dengan Saya?,Eyra Rahman,"Fezrul Khan, Erin Malek, Shima Anuar, Zalif Sidek, Ruminah Sidek",Comedy / Romance,,616999,3064917,Female,Female,Female,Male,,Female
2014,5,29,The Great Lion: Kun Seng Keng,Matt Lai,"Alan Kuo, Xiaodong Guo, Henley Hii, Zhou Zhou, Katrina Ho, Michael Chin",Action / Drama / Family,,5386916,122253,Female,Female,Male,,,Female
2014,5,29,Abang Long Fadil,Syafiq Yusof,"Zizan Razak, Kamal Adli, Tauke Raja Lawak, Aaron Aziz, Sofi Jikan, Yassin, Syamsul Yusof",Comedy / Action,,3233298,8917173,Male,Male,Male,Male,,Female
2014,6,5,Supersquad The Movie,Rashdan Ramlee,"Aaron Aziz, Diana Danielle, Dafi, Radhi Khalid, Marina Tan",Animation / Fiction,,6207489,6429782,Female,Male,Female,Female,,Female
2014,6,5,Hantu Nan Sempit,Ahmad Idham,"Sofi Jikan, Hazama Azi, Atu Zero, Erin Malek, Jue Aziz, Khir Rahman",Action / Comedy,,5775042,7473320,Male,Female,Male,Female,,Male
2014,6,12,CEO,Razaisham Rashid,"Remy Ishak, Beto Kusyairy, Cristina Suzanne, Deanna Yusoff, Jalaluddin Hassan",Comedy / Drama,,8580465,1070726,Female,Female,Female,Male,Male,Male
2014,6,12,Suatu Malam Kubur Berasap 2,Ernie Chen,"Ajak Shiro, Shahrol Shiro, Azad Jasmin, Rahim Sepahtu",Horror / Comedy,,9490900,201624,Female,Female,Male,Female,,Female
2014,6,19,Pengantin Malam,Eyra Rahman,"Nora Danish, Farid Kamil, Nina Iskandar",Horror,,6819322,2545626,Male,Male,Female,Male,,Female
2014,6,19,Goal,K. Guna,"Uthaya, Irfan, THR Visha, Chinni Jayanth, Singamuthu, Nalini, Vaiyapuri, Nazira Ibrahim",Comedy / Romance / Sport / Drama,,6579311,3999517,Male,Male,Female,Female,Female,Female
2014,6,26,Vivaagarathu,Revathy,"Revathy, Hari Dhass, Aghonderan Sahadevan, Bala Ganapathi William",Drama,,2766005,7523779,Female,Female,Female,Female,Male,Male
2014,7,3,Curse of Spirits,M. Subash Abdullah,"Desmond Chan, Amethyst Leong",Horror / Comedy,,5235749,1044915,Male,Male,Male,Male,,Male
2014,7,10,Hungry Ghost Ritual,Nick Cheung,"Nick Cheung, Annie Liu, Carrie Ng, Cathryn Lee, Lam Wai",Horror / Family / Mystery,,6433013,9224941,Female,Male,Female,Female,Female,Female
2014,7,28,Mat Tudung,Wan Mohd Hafiz Wan Hussein,"Fizz Fairuz, Nelydia Senrose, Izzue Islam, Harun Salim Bachik, Rosnah Mat Aris",Comedy / Romance,,3054479,8684199,Male,Male,Female,Male,Female,Female
2014,7,28,Tembus,Ahmad Idham,"Aaron Aziz, Luna Maya, Fazura, Khir Rahman, Eizlan Yusof, Mia Sara Nasuha",Thriller / Crime / Family,,3972518,3756986,Male,Female,Female,Male,,Female
2014,8,7,Adnan Sempit Sawadikap,Ismail Bob Hasim,"Shaheizy Sam, Intan Ladyana, Along Raja Lawak, Yana Samsudin",Comedy,,756264,8712463,Female,Male,Male,Male,Male,Male
2014,8,7,Maindhan,C. Kumaresan,"C. Kumaresan, Shaila Nair, Punnagai Poo Gheetha, Rabbit Mac",Action / Drama / Comedy,,2566810,9182576,Male,Male,Female,Female,Male,Female
2014,8,14,Kawan Aku Mati Dalam Rumah Sewa,Hashim Rejab,"Fad Bocey, Abam Bocey, Achey Bocey, Epy Raja Lawak, Yassin",Comedy / Horror,,8696972,1182020,Male,Male,Female,Female,Female,Female
2014,8,21,Jin,Pierre Andre,"Zul Ariffin, Mon Ryanti, Harun Salim Bachik",Horror,,4743777,2865150,Female,Female,Female,Male,Male,Female
2014,8,28,Mamak Cupcake,Woo Ming Jin,"Shaheizy Sam, Siti Saleha, Azad Jasmin, Faizal Ismail, Maria Farida, Natasha Hudson",Comedy / Drama / Family,,5076308,5590749,Female,Male,Male,Female,Male,Male
2014,9,4,Ribbit,Mamat Khalid,"Johan Raja Lawak, Awie, Izzue Islam, Elfira Loy, Aznil Nawawi,Sean Astin,",Adventure / Animation,,2801042,1863398,Female,Male,Male,Female,Female,Female
2014,9,4,The Gathering,Bingo Chang,"Chen Zeyao, Guo Xiaodong, Zhou Zhou, Huang Zhongkun, Fang Jiwei, Zhuhao Ren, Chen Wei Quan, Hank Yip, Zheng Wei Yin",Drama / Family / Romance,,8452493,314347,Male,Male,Male,Male,Male,Male
2014,9,11,Lagenda Budak Setan 3: Kasyah,Sharad Sharan,"Farid Kamil, Lisa Surihani, Maya Karin, Bront Palarae, Ayu Raudhah, Iqram Dinzly",Drama / Romance,,4960728,2234728,Male,Female,Male,Male,Female,Female
2014,9,11,Fantasia,Jason Kok,"Yise Loo, Teddy Chin, Cathryn Lee, Koe Yeet, Billy Ng, Aenie Wong, Jeffrey Cheng, Dennis Lau",Comedy / Fantasy / Romance,,1230196,7093951,Female,Female,Male,Female,Male,Male
2014,9,18,Nasi Tangas (Nasi Kangkang),Hashim Rejab,"Adibah Yunus, Azwan Kombos, Shima Anuar, Delimawati, Herman Tino, Along Eyzendy",Thriller / Horror,,5999710,5432239,Female,Female,Male,Male,Female,Female
2014,9,25,Amir & Loqman Pergi ke Laut,Mamat Khalid,"Syuk Balas, Shuib Sepahtu, Sofi Jikan, Zarina Anjoulie, Dewa Sapri, Nadia Mustafar, Rashidi Ishak",Action / Comedy,,8978401,1039236,Male,Male,Female,Female,Male,Female
2014,9,25,Three Geniuses,P. K. Rhaj,"Gautham, Ghani, Grace, K. Bhagyaraj, Shashi Tharan, Don Prasna, Aghonderan, Sangeetha Krishnasamy, Jasveer Kaur, Kavitha, Mithiran, Sugumaran, Kreepasree",Action / Comedy / Science fiction,,2692183,8012755,Female,Male,Male,,Male,Female
2014,10,2,Dollah Super Star,Kabir Bhatia,"Awie, Sharnaaz Ahmad, Neelofa, Fizz Fairuz, Aziz M. Osman, Lan Pet Pet",Comedy / Action,,6492181,4229490,Male,Male,Male,Male,,Male
2014,10,2,Glorifying Love,Lai Kim Koon,"Emily Chan, Lawrence Wong, Adrian Tan, Josh Lai, Tommy Kuan",Romance,,8727234,4636985,Female,Male,Male,Male,Male,Male
2014,10,9,Kaithiyin Agarathi,Seenu,"Aghonderan Sahadevan, Gantiban Ben",Action / Drama,,8871822,2604629,Male,Female,Male,Female,,Male
2014,10,16,Seventh,Ryon Lee,"Gino Chai, Mindee Ong, Teddy Chin, Kim Thian, Guan Zi Jun, George Ng, Ye Qing Fang, Pearlly Chua, Risa Chong, Mayjune, Ernest Chong",Thriller / Horror,,2061888,1159415,Male,Male,Female,Female,Male,Female
2014,10,16,Mistik Syirik Tahyul,M. Subash Abdullah,"Mak Jah, Sura Sojangi, Kalpana Sundraju, Naqia Nasution",Horror / Comedy / Drama,,4203267,5469181,Male,Male,Male,Male,,Male
2014,10,23,Dendam Orang Mati,Jason Chong,"Lisa Surihani, Fizz Fairuz, Miera Leyana",Thriller / Horror,,877021,3868216,Female,Female,Female,Male,Female,Female
2014,10,23,Phuyal 18,M. Subash Abdullah,"M. Suurya, Prakash Gobal, Sivabaalan, Arivanath, Sivabalan, Sashi Teran ST, Bala Ganapathi William",Horror / Comedy / Drama / Action / Thriller,,7082182,6324691,Female,Male,Female,Female,Female,Male
2014,10,30,Anak Jantan,Faizal A. Rashid,"Farid Kamil, Bront Palarae, Nora Danish, Rahim Razali",Action / Drama,,68281,3018339,Male,Male,Female,Male,,Male
2014,10,30,The Cage,"Felix Tan, Kethsvin Chee","Yeo Yann Yann, Henley Hii, William San, Coby Chong, Adrian Tan, Berg Lee, Wayne Chai, Ernest Zhang, Kyo Chong, Lim Mei Fen, Freddie Wong",Action / Adventure / Thriller / Horror / Crime / Mystery,,4564349,1362665,Female,Female,Male,,,Male
2014,11,6,Kelibat,Hashim Rejab,"Fadlan Hazim, Atikah Suhaimie, Niezam Zaidi, Ellie Suriaty, Fauzi Nawawi",Horror,,4347096,7830253,Female,Male,Male,Female,Female,Female
2014,11,13,MTB: Misi Tawan Baby,Adam Hamdi,"Kamal Adli, Erin Malek, Cat Farish, Zulin Aziz, Fido Adhross, Zarina Zainoordin",Comedy / Romance,,5034710,4597321,Female,Female,Female,,Female,Male
2014,11,13,Victory,P. Rameesh,"Sasitharan, Kavitha Thiagarajan, Ben G, Ghana, Adam Corrie, Zack Taipan, G. Yamini, Jamaliah Jamaludin, Shaharudin Jamaludin, Mohd Hatta Mahmud, Lee Wen Yuen, C. Maalani, G. Theeban, Gana Pragasam",Action / Sport / Drama,,9362217,4009299,Female,Male,Male,Female,,Female
2014,11,20,Kaki Kitai,Azaromi Ghozali,"Shaheizy Sam, Fezrul Khan, Farid Kamil, Emily Chan, Adam Corrie, Along Eyzendy",Action / Comedy,,5673230,9271052,Female,Male,Female,Male,Male,Male
2014,11,20,Behind the Scene,Bryan Gao,"James Wong, Henry Thia, Wang Rou Lin, Chen Jun Jun",Horror,,9463057,4583655,Male,Male,Female,Male,Female,Male
2014,11,27,Mana Mau Lari,Abdul Razak Mohaideen,"Saiful Apek, Tauke Raja Lawak, Shuk Balas, Yassin, Ropie, Dira Abu Bakar",Adventure / Comedy,,5115821,2552856,Female,Female,Female,Male,,Female
2014,11,27,Lelaki Harapan Dunia,Liew Seng Tat,"Wan Hanafi Su, Harun Salim Bachik, Sofi Jikan, Jalil Hamid, Azhan Rani",Comedy / Drama,,289840,5128491,Male,Female,Female,,Female,Female
2014,12,4,Rentap,Simon Long,"Zahiril Adzim, Syafie Naswip, Elfira Loy",Action / Comedy / Drama,,3639900,6731573,Male,Male,Female,Male,Female,Male
2014,12,4,Gila Baby,Kabir Bhatia,"Beto Kusyairy, Nadiya Nisaa, Fimie Don, Sharnaaz Ahmad, Adlin Aman Ramlie, Jalil Hamid, Lan Pet Pet",Action / Comedy / Romance,,2552530,6320845,Male,Female,Female,Female,Female,Female
2014,12,11,3 Brothers,Silver Yee,"Jack Lim, Alvin Chong, Jusztin, Jeff, Gan Mei Yan, Yumi Wong SK",Comedy,,590039,6900181,Female,Female,Female,Female,Male,Male
2014,12,11,Manisnya Cinta di Cappadocia,Bernard Chauly,"Fazura, Shaheizy Sam, Faizal Hussein, Rafidah Abdullah, Lisa Surihani, Fauziah Ahmad Daud, Eja",Comedy / Romance / Drama / Family,,6165939,5344582,Female,Male,Male,Female,Female,Male
2014,12,18,Kasut Ku Kusut,Pierre Andre,"Shaheizy Sam, Pablo Amirul, Atikah Suhaimie, Along Eyzendy",Comedy,,1092646,3494612,Male,Male,Male,Male,Male,Female
2014,12,18,Ophilia,Raja Mukhriz Raja Ahmad Kamaruddin,"Pekin Ibrahim, Que Haidar, Kodi Rasheed",Action / Drama,,964464,9624397,Male,Female,Male,Male,Male,Female
2014,12,25,Cerita Hantu Malaysia,Pierre Andre,"Kamal Adli, Leez Rosli, Kamarul Yusoff, Wan Ellyas, Mikail Andre",Horror,,6686735,9857734,Male,Female,Male,Male,Male,Male
2014,12,25,Terbaik dari Langit,Nik Amir Mustapha,"Bront Palarae, Iedil Putra, Amerul Affendi, Megat Sharizal, Nadiya Nisaa, Sharifah Amani, Siti Saleha",Adventure / Comedy / Drama,,2108232,1087860,Male,Male,Female,Female,Male,Female
2015,1,1,Rumah Pusaka Di Simpang Jalan,Mamat Khalid,"Pekin Ibrahim, Bell Ngasri, Jihan Muse, Rab Khalid, Ahmad Maembong, Shuk Balas",Horror / Comedy / Family,,7986468,8603128,Male,Female,Male,Male,,Male
2015,1,1,Pinnokam,Hamen Kumar,"Hamen Kumar, Anu Ramamoorthy, Aghonderan Sahadevan II, Surenderaj Yuvaraj, Murali Raj, Shree, Jessie",Action / Romance,,6181215,8829603,Male,Female,Male,Female,Female,Male
2015,1,8,Romeo Kota: Kes Fail Kriptik,Aaron Aziz,"Aaron Aziz, Nabil Ahmad, Hanis Zalikha, Sofi Jikan, Fizo Omar, Wan Sharmila",Action / Comedy,,7437691,3179949,Male,Female,Male,,,Male
2015,1,15,Villa Nabila,Syafiq Yusof,"Tisha Shamsir, Pekin Ibrahim, Hisyam Hamid",Horror,,7722548,7438712,Male,Female,Female,,Male,Female
2015,1,22,"Suamiku, Encik Perfect 10!",Feroz Kader,"Aaron Aziz, Lisa Surihani, Syazwan Zulkifli, Raja Ilya, Jasmin Hamid",Comedy / Drama / Family,,307224,3882407,Male,Female,Female,Male,Female,Male
2015,1,29,Puaka Balai Gombak,Wan Mohd Hafiz Wan Hussein,"Hazwan As'ari, Shukri Mohd Tahir",Horror,,1946808,3672720,Male,Female,Male,Female,Male,Female
2015,2,5,My Mr. Right,Yoko Chou,"Lin Mei-Hsiu, Tou Chung-Hua, Chen Wei-Min, Amber Chia, Wilson Tan",Comedy / Romance,,3291044,3192051,Male,Female,Female,Male,Male,Male
2015,2,5,Bangunan,Khir Rahman,"Khir Rahman, Aqasha, Sein Qudsi, Amir Musa, Wan Shahidi, Yusran Hashim",Horror,,8000481,7214946,Male,Male,Male,,Male,Female
2015,2,12,The Dream Boyz,Ryon Lee,"Alvin Chong, Eric Lin, Fuying, Sam, Rayz Lim, Teddy Chin",Comedy / Drama / Romance,,3080801,8179335,Female,Male,Female,Male,Female,Male
2015,2,12,Gudang Kubur,Eyra Rahman,"Faizal Hussein, Nora Danish, Atikah Suhaimie, Nizam Zaidi, Epy Kodiang",Horror,,2747803,6322939,Female,Male,Female,Male,,Male
2015,2,19,My Papa Rich,Ryon Lee,"Wang Lei, Jack Neo, Teddy Chin, Mindee Ong",Comedy,,1188962,8529790,Male,Male,Female,Male,,Female
2015,2,19,Coverina,Khalid Nadzri,"Pekin Ibrahim, Siti Elizad, Cat Farish",Action,,1929195,9183183,Male,Male,Female,Female,Female,Male
2015,2,26,Kungfu Taboo,Euho,"Kara Wai, Henry Thia, Frederick Lee, Miau Miau, January So",Comedy,,5736426,8105260,Female,Female,Female,Male,Male,Male
2015,2,26,Sunti @ Facebook,James Lee,"Izzue Islam, Fouziah Gous, Lufya Omar, Jenny Cotez, Syazwan Zulkifli, Anas Mentor, Diddy Hirdy, Arief Farhan",Horror,,8090703,1345834,Female,Female,Female,,,Male
2015,3,5,Kepong Gangster 2,Teng Bee,"Henley Hii, Billy Ng, Crystal Lee, Agnes Lim, Danny One, Eric Lin",Action / Crime / Drama,,5866274,8491467,Female,Female,Female,Male,Female,Male
2015,3,5,Usop Wilcha dalam Werewolf dari Bangladesh,Mamat Khalid,"Zizan Razak, Emma Maembong, Usop Wilcha, Saiful Apek, Rab Khalid",Horror / Action / Comedy,,7928809,3225833,Female,Female,Female,Male,,Female
2015,3,12,Zombies vs The Lucky Exorcist,Jaguar Lim,"Alvin Wong, Lai Meng, Henry Thia, Hidy Yu, Jaguar Lim",Comedy / Drama,,7771599,5135082,Female,Female,Male,Female,Female,Male
2015,3,12,Cicak Man 3,Yusry Abdul Halim,"Zizan Razak, Lisa Surihani, Fizz Fairuz, Bell Ngasri, Yus Jambu, Adam Corrie",Action / Comedy,,8804165,3097114,Male,Male,Male,Female,Male,Male
2015,3,19,Isyarat Cinta,Badaruddin Azmi,"Liyana Jasmay, Adi Putra, Fizo Omar",Romance,,2679175,8584811,Male,Female,Female,,Male,Male
2015,3,26,Jengka,Aziz M. Osman,"Riezman Khuzaimi, Ramona Zam Zam, Raja Azrey",Horror,,9644899,2090634,Male,Male,Female,Male,,Male
2015,4,9,Hantu Bungkus Ikat Tepi,Hashim Rejab,"Tauke Jambu, Yus Jambu, Abam Bocey, Nora Danish, Farid Kamil, Zalif Sidek, Pablo Amirul",Horror / Comedy,,2944695,2370890,Female,Female,Male,Female,Female,Female
2015,4,16,Abang Lejen,Azaromi Ghozali,"Farid Kamil, Fadlan Hazim, Intan Ladyana, Adibah Yunus, Hamid Gurkha, Along Eyzendy",Action,,7297432,4168212,Male,Female,Female,Female,Female,Female
2015,4,16,Agileswari,Roy Krishnan,"Jeeva Uthaya, Vikneswary",Horror / Crime,,8171304,6798286,Female,Male,Female,Female,Male,Male
2015,4,23,Selfie Suara Kubur,M. Subash Abdullah,"Mak Jah, Kay Shan, Aiza, Sue, Adie Black",Horror / Crime / Drama,,2864397,9452269,Male,Male,Female,Female,Male,Female
2015,4,23,Avana Nee,Logaruban Loganathan,"Logaruban Loganathan, Vithya Perumal, Ashwin Kaur, Rai Jacintha, Krishnamurthy Rameshwara, Sures Kumar@VSK Thinaharan, Nilasyah Rebecca. Guna, Sara Roshan, Tashmaishree",Comedy,,5168421,7456448,Male,Male,Female,Male,Male,Male
2015,4,30,Pilot Cafe,Osman Ali,"Fahrin Ahmad, Izara Aishah, Neelofa, Remy Ishak, Keith Foo, Eizlan Yusof, Dian P. Ramlee, Rosnah Johari, Zaidi Omar, Hafizzudin Fadzi",Drama / Romance,,9253343,9853923,Female,Male,Male,Female,Male,Male
2015,4,30,Road of Enlightenment,Lai Kim Moon,"Michael Liew, Crystal Ong, Darren Tung, Wilson Tin, Brendan Yuen",Crime / Drama,,5312512,1945925,Male,Male,Female,Female,Male,Female
2015,5,7,Jalan Puncak Alam,Dharma Aizat,"Azwan Kombos, Epy Kodiang, Shafiez, Nizam Zaidi",Horror,,1329148,6751319,Male,Female,Male,Female,Male,Male
2015,5,7,KID,Praboo Ariva,"Jarrel Yeo, Shashi Anbah, Arun Chandran, Sarankumar, Kesavan Krishnamurthi",Crime,,175182,3930361,Male,Male,Female,Male,Female,Male
2015,5,14,Suami Aku Ustaz,Ghaz Abu Bakar,"Adi Putra, Nora Danish, Izzue Islam, Betty Rahmat",Drama / Romance,,4003921,970228,Male,Male,Male,Male,Female,Female
2015,5,21,Jendela,M. Subash Abdullah,Ruminah Sidek,Family / Mystery,,5779795,9218924,Male,Female,Male,,Male,Male
2015,5,21,Dia,"M. Jamil, Rizal Halim","M. Jamil, Mayumi Kasuga, Sofea Shaheera, Zamil Sadiq, Amirulshah Rozali",Horror / Mystery,,8169118,4713232,Male,Male,Male,,,Male
2015,5,28,Oh! La La,Abdul Rahman Sallehuddin,"Syed Atiq, Nur Nazliah, Mohd Juhan",Animation / Musical,,6764938,1193679,Female,Male,Female,Male,,Male
2015,5,28,Gamatisme,Yeop Hitler,"Syazwan Zulkifli, Nabila Huda, Adeline Tsen",Horror,,9173892,8573787,Female,Female,Female,Female,Male,Male
2015,6,4,Wira Wah,"Lee Lik-Chi, Brando Lee","Auguste Kwan, Mimi Chu, Crystal Lee, Dato' Lai Meng, Cathryn Lee, Michael Tong",Comedy,,1279753,2651900,Male,Male,Female,Male,Male,Female
2015,6,4,Darah Panas,Arjinder Singh,"Sharnaaz Ahmad, Sofi Jikan, Nur Fathia, Adam Corrie, Jalaluddin Hassan",Action / Romance,,6563977,7690384,Male,Male,Female,Female,Female,Male
2015,6,11,Love Endures,Jovi Theng,"Liu Kai Chi, Emily Kong, Jovi Theng",Family / Romance,,5672617,6376475,Female,Male,Female,,Male,Male
2015,6,18,Papa's Shoe,M. Subash Abdullah,Veron Lin,Drama / Family,,88989,5532220,Male,Female,Male,Male,Female,Male
2015,6,25,Hold Me Tight,Ivy Too,"Remon Lim, Jazz Bai Lin, Yap Chin Fong, Wong Kam Tat",Drama,,4029352,1528360,Female,Female,Male,Male,,Male
2015,7,2,Vere Vazhi Ille,M. S. Prem Nath,"Denes Kumar, Jasmine Micheal, Kristina Vinokree",Horror / Comedy,,4886330,9013987,Male,Male,Female,Female,Female,Female
2015,7,2,Courage to Dream,David Liew,"Koo Seow Choo, Lee Kwai Ying, Lee Yuen Yee, Wong Ker Fong",Family / Romance,,1763895,4128402,Female,Male,Female,Female,Male,Female
2015,7,17,Suamiku Jatuh dari Langit,Eyra Rahman,"Qi Razali, Nora Danish, Shuk SYJ, Atikah Suhaimie",Comedy,,8888698,2233640,Male,Male,Female,,Male,Female
2015,7,17,Gangsterock: Kasi Sengat,Sofi Jikan,"Saiful Apek, Sofi Jikan, Izara Aishah, Aqasha, Khir Rahman, Sharifah Amani, Julia Ziegler, Syafie Naswip",Action / Drama,,5933632,9613937,Male,Male,Female,Male,Male,Female
2015,7,30,CCTV,Daven R.,"Aeril Zafrel, Hasnul Rahmat, Ardel Aryana, Jeff Omar",Horror,,9185580,6809955,Male,Male,Male,,,Male
2015,8,6,"Ciliwung, Gudnite",Dede Ferdinan,"Maria Farida, Dewi Amanda, Rya Nightingale, Ferly Putra",Horror / Drama / Romance,,3955031,3585316,Male,Male,Male,Male,Female,Female
2015,8,13,Nota,Yasu Tanaka,"Hans Isaac, Maya Karin, Ramli Hassan, Rin Izzumi",Crime / Drama / Mystery,,5179790,5647262,Female,Female,Male,Male,Male,Male
2015,8,20,Misi Rayyan dan Danish: Jangan Ambil Rumah Kami,Azaromi Ghozali,"Intan Ladyana, Azwan Kombos, Hanif Safuan, Sharisa Haris",Comedy,,5008425,4273492,Female,Male,Female,Female,,Male
2015,8,20,The Noise,Adrian Teh,"Adrian Teh, Lenna Lim, Phoebe Huang",Mystery / Romance,,4202817,729510,Female,Female,Female,Female,Female,Female
2015,8,20,,,,Mandarin-language film,,2913816,3135142,Female,Male,Male,Female,Female,Male
2015,8,27,Jejak Warriors,Saw Teong Hin,"Pekin Ibrahim, Nadiya Nisaa, Alif Firdaus, Harun Salim Bachik, Fauziah Ahmad Daud, Bell Ngasri, Sabri Yunus, Khairul Fahmi Che Mat, Amir Raja Lawak, Shuk SYJ",Family,,8040622,5410742,Female,Male,Male,Male,Male,Male
2015,9,3,Usop Wilcha: Menghonjang Makhluk Muzium,Mamat Khalid,"Usop Wilcha, Elizabeth Tan, Nasir Bilal Khan, Namron, Hitler Zami, Kamarol Yusof",Horror / Comedy / Fantasy,,3794665,8468520,Female,Female,Male,,,Male
2015,9,10,Bravo 5,Yeop Hitler Zami & Fauzi Nawawi,"Beto Kusyairy, Remy Ishak, Shashi Tharan, Xavier Fong, Frank Peterson, Sofi Jikan, Hattan, Fizz Fairuz, Zul Huzaimy, Kamal Adli, Adam Corrie",Action,,6216241,8745916,Male,Male,Female,Female,Female,Female
2015,9,10,Tortured Souls,M. Subash Abdullah,"Yuki, Edmond, Francis Chong",Family / Mystery,,1939949,5372802,Male,Male,Female,,,Male
2015,9,17,Kapsul,Martias Ali,"Faizal Hussein, Rahim Razali, Kamarul Hassan, Adlin Aman Ramlie, Joey Daud, Jue Aziz, Haerianto Hassan, Harun Salim Bachik, Ahmad Tarmimi Siregar, Adam Corrie",Fiction,,159617,718939,Female,Female,Female,Female,Male,Male
2015,9,17,Polis Evo,Ghaz Abu Bakar,"Shaheizy Sam, Zizan Razak, Nora Danish, Mimie Ernida, Wan Hanafi Su, Pablo Amirul, Amerul Affendy, Harun Salim Bachik",Action / Comedy / Crime,,6871210,1147375,Female,Female,Male,Female,Female,Female
2015,9,24,Girlfriend Kontrak,Virginia Kennedy,"Keith Foo, Nur Risteena, Azad Jazmin, Bront Palarae, Fara Fauzana",Drama / Romance,,6145722,2787717,Female,Male,Female,Male,Male,Male
2015,9,24,Jwanita,Osman Ali,"Maya Karin, Bront Palarae, Cristina Suzanne Stockstill, Marsha Milan Londoh, Umie Aida",Horror,,4952069,921217,Male,Male,Female,,,Male
2015,10,1,Pontianak Menangis,Ismail Jejaka,"Rahim R2, Yassin, Hamdan Senario",Horror,,7615499,3862842,Female,Female,Female,Male,,Male
2015,10,8,Rembat,Shamly Othman,"Shaheizy Sam, Aniu, Zizan Razak, Zara Zya, Sam Chong, Arja Lee",Action / Comedy,,3481572,5343297,Male,Male,Female,Female,Male,Female
2015,10,8,Maravan,SD Puvanendran,"Kumaresh, Haridass, Denes Kumar, Kavitha Thiagarajan, Logan, Seelan, Pushpa Narayan, Sangeeta Krishnasamy",Action / Drama / Family / Thriller,,9013505,3752429,Male,Male,Male,Male,Male,Male
2015,10,15,Badi,Eyra Rahman,"Adibah Yunus, Azwan Kombos, Rashidah Jaafar",Horror,,1399897,8155175,Male,Male,Male,Female,Female,Female
2015,10,15,Death Trip,Billy Tang,"Victor Wong, Zeng Yong Xing, Chan Chee Hong",Horror / Crime / Mystery,,1106778,4877343,Female,Female,Female,Male,Male,Male
2015,10,22,"Love, Supermoon",Wan Hasliza,"Nadiya Nisaa, Farid Kamil, Rita Rudaini, Anne Ngasri, Fizz Fairuz, Zain Saidin",Comedy / Drama,,1075161,9395118,Female,Female,Male,Male,Male,Male
2015,10,22,Muthukumar Wanted,M. Pathmanaban,"Sarran SK, Nazira Ibrahim, Haridass, Robo Shankar",Romance / Action,,7815514,5665989,Male,Male,Male,Male,,Male
2015,10,29,Juvana 2: Terperangkap Dalam Kebebasan,Faisal Ishak,"Johan As'ari, Zahiril Adzim, Shera Aiyob, Pekin Ibrahim, Hasnul Rahmat",Action,,1456286,5907088,Male,Male,Male,Female,Male,Male
2015,10,29,Iravan,Kash Villanz,"Kash Villanz, K.S Maniam, Darkkey, Devika Raghavakrishnan, Maney Villanz",Action / Family / Romance / Musical,,5512183,5174984,Female,Male,Female,Female,,Female
